pkt_len_max,pkt_len_std,pkt_len_p50,pkt_len_p75,payload_median,iat_std,iat_p75_minus_p50,iat_p95_minus_p50,iat_cov_std_mean,iat_median,granularity,label
1077,313.14453,752.0,814.75,710.0,0.00543,0.00517,0.01474,1.41424,0.00116,150,whatsapp
1066,318.99338,718.0,798.5,676.0,0.00511,0.00358,0.01368,1.33663,0.00162,150,whatsapp
1071,321.45252,736.0,880.0,694.0,0.00572,0.00321,0.01618,1.50024,0.00114,150,whatsapp
970,314.38189,644.0,793.5,602.0,0.0044,0.00397,0.01229,1.28402,0.00125,150,whatsapp
1067,334.9699,718.0,842.75,676.0,0.00524,0.00334,0.01473,1.33177,0.0018,150,whatsapp
1024,336.08419,726.0,890.5,684.0,0.00541,0.00399,0.01421,1.3448,0.00192,150,whatsapp
1027,310.20534,780.0,929.0,738.0,0.02724,0.00484,0.01597,4.07745,0.00196,150,whatsapp
1011,307.47057,757.5,905.5,715.5,0.0053,0.00311,0.01256,1.24207,0.00231,150,whatsapp
1066,329.3349,728.0,910.0,686.0,0.0053,0.0034,0.01208,1.41716,0.00184,150,whatsapp
1027,333.51632,718.0,880.5,676.0,0.00528,0.00368,0.01176,1.3906,0.00182,150,whatsapp
1071,333.13908,758.5,957.0,716.5,0.00646,0.00501,0.0144,1.32643,0.00216,150,whatsapp
1026,331.88439,732.0,891.75,690.0,0.00442,0.00363,0.01125,1.11271,0.00234,150,whatsapp
1079,354.61291,793.5,916.75,751.5,0.00534,0.00372,0.01255,1.24774,0.00226,150,whatsapp
1030,325.28081,754.0,916.75,712.0,0.00615,0.0052,0.01398,1.31248,0.00212,150,whatsapp
1055,356.18718,803.0,929.0,761.0,0.00523,0.00463,0.01296,1.25214,0.00182,150,whatsapp
1026,333.57089,732.5,869.75,690.5,0.0049,0.00305,0.00908,1.29713,0.00238,150,whatsapp
1065,356.8054,717.0,888.25,675.0,0.00433,0.00434,0.01056,1.18917,0.00192,150,whatsapp
1041,334.49849,744.0,911.75,702.0,0.00476,0.00301,0.01178,1.28754,0.00186,150,whatsapp
1022,361.86573,696.0,893.5,654.0,0.00444,0.00322,0.01122,1.24705,0.00194,150,whatsapp
1071,325.68597,774.0,903.75,732.0,0.00698,0.00395,0.01599,1.52056,0.0017,150,whatsapp
1059,343.96906,775.0,927.0,733.0,0.00645,0.00613,0.01506,1.43833,0.00094,150,whatsapp
1081,335.01426,745.5,889.0,703.5,0.00406,0.00316,0.01029,1.28019,0.00147,150,whatsapp
1072,309.44346,719.0,809.75,677.0,0.0047,0.00322,0.01018,1.41343,0.00131,150,whatsapp
1024,322.15893,697.0,810.75,655.0,0.00509,0.00329,0.01399,1.31941,0.00188,150,whatsapp
985,308.91857,721.5,802.0,679.5,0.00578,0.00427,0.01402,1.39387,0.00163,150,whatsapp
1035,319.9915,724.5,848.0,682.5,0.00584,0.00411,0.01276,1.23549,0.00224,150,whatsapp
977,336.80291,748.0,865.75,706.0,0.00582,0.00374,0.01536,1.50833,0.00101,150,whatsapp
1028,321.64012,770.0,870.75,728.0,0.00692,0.00505,0.01685,1.50567,0.00126,150,whatsapp
1075,353.97458,743.0,843.0,701.0,0.00578,0.004,0.01558,1.63833,0.0005,150,whatsapp
1024,317.84465,803.0,898.75,761.0,0.00819,0.00561,0.02116,1.66412,0.00058,150,whatsapp
1065,335.03277,767.0,904.75,725.0,0.00734,0.00523,0.01635,1.56612,0.0015,150,whatsapp
1022,342.31999,748.0,926.75,706.0,0.00536,0.00467,0.01221,1.31005,0.00173,150,whatsapp
1020,347.34004,768.0,914.25,726.0,0.00523,0.00432,0.01296,1.19262,0.00239,150,whatsapp
1030,346.55776,607.5,878.5,565.5,0.02561,0.00375,0.01202,4.53543,0.00199,150,whatsapp
1072,338.6059,778.0,903.0,736.0,0.00547,0.00492,0.01421,1.20609,0.00209,150,whatsapp
1018,330.24067,743.0,923.0,701.0,0.00576,0.00418,0.01552,1.29029,0.00222,150,whatsapp
1058,356.75273,756.0,943.75,714.0,0.00467,0.0038,0.01093,1.06355,0.00276,150,whatsapp
1018,348.23968,727.0,937.0,685.0,0.00513,0.00406,0.01359,1.22673,0.00213,150,whatsapp
1039,348.23808,777.0,913.25,735.0,0.00508,0.00431,0.01324,1.17685,0.0022,150,whatsapp
1025,342.2264,733.0,922.25,691.0,0.00452,0.00449,0.01033,1.03795,0.00269,150,whatsapp
1021,352.61289,737.0,912.0,695.0,0.00505,0.00461,0.01283,1.25488,0.00193,150,whatsapp
1073,332.59615,718.5,923.0,676.5,0.0052,0.00457,0.01344,1.22992,0.00206,150,whatsapp
1065,324.94516,721.0,832.75,679.0,0.00563,0.00399,0.01376,1.30364,0.00225,150,whatsapp
1064,334.05868,765.5,920.5,723.5,0.00732,0.00416,0.01597,1.74527,0.00014,150,whatsapp
1062,328.12334,735.0,906.75,693.0,0.0062,0.00532,0.01621,1.38467,0.00174,150,whatsapp
1083,322.36072,750.5,906.25,708.5,0.00643,0.0052,0.01575,1.35616,0.00206,150,whatsapp
1025,322.70808,816.0,946.75,774.0,0.00628,0.00551,0.01456,1.29265,0.00215,150,whatsapp
1034,317.91717,786.5,926.5,744.5,0.0072,0.00615,0.0194,1.36286,0.00153,150,whatsapp
1054,303.69202,760.5,932.5,718.5,0.00613,0.00492,0.01535,1.18347,0.00295,150,whatsapp
1033,346.83429,805.5,943.75,763.5,0.00652,0.00456,0.01895,1.37011,0.00205,150,whatsapp
1017,298.73859,886.0,945.5,844.0,0.00728,0.00742,0.01834,1.42333,0.00112,150,whatsapp
1056,335.08875,803.0,946.0,761.0,0.00809,0.00708,0.02145,1.42901,0.00137,150,whatsapp
1089,338.76089,750.5,912.0,708.5,0.00739,0.00498,0.01996,1.62886,0.00098,150,whatsapp
1071,303.79193,723.0,910.0,681.0,0.00566,0.00547,0.01526,1.34035,0.00122,150,whatsapp
1044,298.99315,755.5,898.0,713.5,0.00612,0.00477,0.01614,1.41906,0.00154,150,whatsapp
1033,328.35094,821.5,904.0,779.5,0.00595,0.00538,0.01451,1.44429,0.00116,150,whatsapp
1086,296.64617,844.0,891.5,802.0,0.006,0.0045,0.01458,1.38073,0.0017,150,whatsapp
1018,277.73633,792.5,867.75,750.5,0.00652,0.00487,0.01837,1.36998,0.00196,150,whatsapp
1009,298.01813,782.5,872.75,740.5,0.00731,0.00638,0.01945,1.35438,0.002,150,whatsapp
1072,322.11118,786.0,936.0,744.0,0.00622,0.00431,0.01651,1.22599,0.00259,150,whatsapp
1030,304.88067,858.0,933.0,816.0,0.00788,0.00882,0.01967,1.50512,0.00042,150,whatsapp
1034,299.39557,767.0,926.75,725.0,0.0079,0.00556,0.01935,1.34121,0.00295,150,whatsapp
1069,344.94688,703.5,878.75,661.5,0.00501,0.00288,0.01274,1.60163,0.00078,150,whatsapp
1070,288.81122,753.5,904.0,711.5,0.00641,0.00529,0.01819,1.23766,0.00215,150,whatsapp
1052,268.58421,413.5,680.75,371.5,0.00513,0.00353,0.011,1.1141,0.00316,150,whatsapp
1044,281.66156,268.0,652.0,226.0,0.00637,0.00563,0.01594,1.14782,0.00317,150,whatsapp
1021,336.43125,266.0,829.0,224.0,0.00798,0.00583,0.01851,1.33854,0.00261,150,whatsapp
1063,331.20403,588.0,836.5,546.0,0.00937,0.00731,0.02148,1.21975,0.00404,150,whatsapp
1030,332.81531,611.0,848.0,569.0,0.00814,0.00775,0.01797,1.01815,0.00516,150,whatsapp
1049,304.85093,595.5,832.0,553.5,0.00883,0.00616,0.02369,1.0619,0.00559,150,whatsapp
1025,322.06757,607.0,904.5,565.0,0.00988,0.00625,0.02093,1.18909,0.00527,150,whatsapp
1011,321.90083,596.0,898.0,554.0,0.01064,0.00765,0.02677,1.12059,0.00597,150,whatsapp
1023,328.68606,586.5,907.5,544.5,0.00859,0.00652,0.02203,1.11149,0.00506,150,whatsapp
1045,320.65921,514.5,897.75,472.5,0.00946,0.00506,0.02194,1.1002,0.00599,150,whatsapp
1046,324.91891,555.0,874.5,513.0,0.00902,0.00658,0.02488,1.13675,0.00503,150,whatsapp
1020,313.38288,590.5,837.25,548.5,0.00925,0.0117,0.02386,1.23042,0.00286,150,whatsapp
1023,322.36819,638.5,865.0,596.5,0.00858,0.00807,0.02015,1.12435,0.0044,150,whatsapp
1069,313.30475,653.0,841.75,611.0,0.00822,0.00575,0.0163,1.12613,0.00511,150,whatsapp
1040,296.66125,764.0,841.75,722.0,0.00843,0.00643,0.02125,1.16155,0.00419,150,whatsapp
1035,302.63548,720.5,855.0,678.5,0.00969,0.00842,0.02114,1.27513,0.00338,150,whatsapp
1084,340.17533,707.5,918.75,665.5,0.00808,0.00585,0.01823,1.2964,0.00323,150,whatsapp
1019,319.87737,642.0,900.0,600.0,0.00836,0.0076,0.02236,1.30211,0.00232,150,whatsapp
1071,286.38097,666.0,910.0,624.0,0.00836,0.00517,0.02237,1.35889,0.00295,150,whatsapp
1082,283.44311,638.0,838.0,596.0,0.00726,0.00497,0.01731,1.14766,0.00367,150,whatsapp
1082,270.43881,667.0,767.75,625.0,0.00746,0.0058,0.0217,1.28177,0.00273,150,whatsapp
962,287.66503,668.0,807.25,626.0,0.00557,0.0027,0.01221,1.07565,0.00426,150,whatsapp
1069,296.82854,766.0,855.0,724.0,0.00593,0.00513,0.01479,1.16055,0.00274,150,whatsapp
1068,287.34974,750.0,854.75,708.0,0.00536,0.00502,0.01273,1.14915,0.00242,150,whatsapp
1073,296.03583,719.0,859.0,677.0,0.00583,0.00408,0.01352,1.27415,0.0025,150,whatsapp
992,295.759,768.5,899.75,726.5,0.00641,0.00405,0.01747,1.31015,0.0022,150,whatsapp
1041,317.20626,772.0,890.0,730.0,0.00669,0.00528,0.01587,1.37199,0.00205,150,whatsapp
984,303.16938,794.0,862.75,752.0,0.00715,0.00411,0.01683,1.34414,0.00284,150,whatsapp
1060,292.95014,803.5,925.75,761.5,0.00695,0.00478,0.01523,1.33778,0.00271,150,whatsapp
1071,319.57197,831.5,926.75,789.5,0.00725,0.00419,0.01829,1.32816,0.00249,150,whatsapp
1075,331.24268,771.0,925.0,729.0,0.00653,0.00412,0.01816,1.38916,0.00208,150,whatsapp
1080,316.64139,818.5,906.75,776.5,0.0066,0.00521,0.01484,1.32942,0.00217,150,whatsapp
1024,279.86205,799.0,947.5,757.0,0.00728,0.00468,0.01881,1.40141,0.00212,150,whatsapp
1018,283.61346,779.0,891.0,737.0,0.00776,0.00754,0.01914,1.4183,0.0014,150,whatsapp
1028,270.31953,839.5,954.0,797.5,0.008,0.00647,0.01818,1.53085,0.0011,150,whatsapp
1070,293.94368,790.0,954.75,748.0,0.0074,0.00543,0.01933,1.34892,0.00228,150,whatsapp
1005,309.16202,814.5,920.5,772.5,0.00616,0.00396,0.01695,1.3939,0.00206,150,whatsapp
1035,326.79831,724.0,883.0,682.0,0.00539,0.00417,0.01229,1.25434,0.0022,150,whatsapp
1048,343.01902,801.5,931.75,759.5,0.00655,0.00413,0.01548,1.30053,0.00236,150,whatsapp
1059,288.67302,801.0,905.75,759.0,0.00598,0.00432,0.01438,1.14756,0.00316,150,whatsapp
1019,326.87164,775.0,927.75,733.0,0.00639,0.00429,0.01558,1.29339,0.00236,150,whatsapp
1027,318.7651,826.0,933.0,784.0,0.00624,0.00366,0.01244,1.29535,0.00275,150,whatsapp
1021,331.75297,813.0,935.5,771.0,0.00648,0.00417,0.01805,1.31678,0.00226,150,whatsapp
1050,350.76541,875.0,966.0,833.0,0.00656,0.00508,0.01644,1.45942,0.00135,150,whatsapp
1022,299.13418,753.0,975.0,711.0,0.00538,0.0042,0.01056,1.34344,0.00206,150,whatsapp
1063,294.66492,787.5,830.5,745.5,0.00503,0.00434,0.01341,1.36931,0.00167,150,whatsapp
956,264.98445,794.5,837.75,752.5,0.00547,0.00337,0.01287,1.35423,0.00215,150,whatsapp
1090,256.84067,784.0,845.75,742.0,0.00549,0.00413,0.01384,1.2689,0.00214,150,whatsapp
1079,295.31587,800.0,890.75,758.0,0.00457,0.00398,0.01103,1.14673,0.00211,150,whatsapp
1005,276.38863,762.5,812.0,720.5,0.00542,0.00446,0.01475,1.43529,0.00119,150,whatsapp
1066,266.06076,777.5,858.5,735.5,0.00689,0.00359,0.01738,1.73906,0.00113,150,whatsapp
1086,282.87955,768.0,874.75,726.0,0.00645,0.00383,0.01772,1.7899,0.00106,150,whatsapp
1059,298.68922,783.5,891.75,741.5,0.00669,0.00521,0.01658,1.54413,0.00109,150,whatsapp
1071,320.39532,779.0,900.25,737.0,0.00755,0.00543,0.02027,1.52479,0.0012,150,whatsapp
1050,327.87417,751.0,949.75,709.0,0.00773,0.0081,0.0184,1.44711,0.00122,150,whatsapp
1078,295.97127,899.5,962.75,857.5,0.00817,0.00784,0.02098,1.5293,0.00135,150,whatsapp
1090,306.25372,754.0,929.5,712.0,0.00794,0.00604,0.0211,1.5829,0.00088,150,whatsapp
1026,325.50933,839.5,961.75,797.5,0.00718,0.00663,0.01839,1.53683,0.0005,150,whatsapp
1076,320.34265,736.0,908.75,694.0,0.00724,0.0038,0.01883,1.56851,0.00122,150,whatsapp
1025,324.47353,765.0,941.5,723.0,0.00607,0.00525,0.01431,1.29219,0.00217,150,whatsapp
1006,315.42467,769.0,946.0,727.0,0.00598,0.00508,0.01476,1.22802,0.00219,150,whatsapp
1038,312.64042,794.5,925.5,752.5,0.00615,0.00454,0.01316,1.1861,0.00307,150,whatsapp
1081,339.15306,865.0,949.0,823.0,0.00624,0.00476,0.01735,1.20114,0.00231,150,whatsapp
1045,290.43524,879.5,968.75,837.5,0.00652,0.00668,0.0172,1.17389,0.00237,150,whatsapp
1021,296.95778,826.5,902.25,784.5,0.00684,0.00725,0.01847,1.17797,0.00223,150,whatsapp
1077,340.13418,831.0,930.75,789.0,0.00541,0.00498,0.01185,1.09439,0.00268,150,whatsapp
1014,327.23837,839.0,963.0,797.0,0.0069,0.00746,0.0181,1.26752,0.00248,150,whatsapp
1060,342.85553,846.0,959.0,804.0,0.00664,0.00629,0.01588,1.39785,0.00115,150,whatsapp
1080,329.67743,833.0,950.0,791.0,0.00631,0.00495,0.01749,1.23462,0.00246,150,whatsapp
1053,303.54256,778.5,908.75,736.5,0.00654,0.00533,0.01754,1.27771,0.00207,150,whatsapp
1050,321.07321,849.0,950.0,807.0,0.00596,0.00482,0.01498,1.12485,0.00286,150,whatsapp
1062,324.7575,785.0,957.25,743.0,0.00564,0.00415,0.0137,1.08752,0.00326,150,whatsapp
1010,317.87792,842.5,948.0,800.5,0.00635,0.00489,0.01538,1.17396,0.00286,150,whatsapp
1073,301.43019,907.0,970.0,865.0,0.00687,0.00767,0.01818,1.18903,0.0025,150,whatsapp
1064,309.31787,806.0,894.5,764.0,0.00543,0.00429,0.01295,1.15975,0.00282,150,whatsapp
1056,329.67073,756.5,906.0,714.5,0.00591,0.00399,0.01355,1.16693,0.00317,150,whatsapp
1046,344.07024,815.0,924.75,773.0,0.0052,0.00474,0.01337,1.14053,0.00235,150,whatsapp
1078,315.88966,849.5,943.0,807.5,0.00618,0.0048,0.01769,1.14744,0.00291,150,whatsapp
1073,321.25151,796.0,930.0,754.0,0.00571,0.00448,0.01316,1.1149,0.00305,150,whatsapp
1041,334.33025,812.5,943.75,770.5,0.00554,0.00489,0.01457,1.1818,0.00234,150,whatsapp
1040,326.51685,733.5,910.5,691.5,0.00583,0.00486,0.01626,1.28593,0.00214,150,whatsapp
1015,328.41632,845.0,959.75,803.0,0.00608,0.00542,0.01508,1.16785,0.00253,150,whatsapp
1028,354.50771,876.5,961.0,834.5,0.00571,0.00498,0.01407,1.18352,0.00233,150,whatsapp
1026,331.37093,855.0,956.75,813.0,0.00614,0.00521,0.01363,1.13829,0.00327,150,whatsapp
1066,310.50068,822.0,937.0,780.0,0.00633,0.00519,0.0179,1.22912,0.00234,150,whatsapp
1068,312.67709,825.5,943.0,783.5,0.00666,0.00487,0.01858,1.30203,0.00232,150,whatsapp
1056,339.23405,822.5,944.75,780.5,0.00698,0.00576,0.01634,1.27802,0.00236,150,whatsapp
1015,315.4669,866.0,934.5,824.0,0.00668,0.005,0.01939,1.33055,0.00212,150,whatsapp
1065,329.917,862.0,962.5,820.0,0.00643,0.00534,0.01573,1.24978,0.00231,150,whatsapp
1071,326.04174,843.5,964.0,801.5,0.00649,0.0046,0.01632,1.27221,0.00259,150,whatsapp
1019,316.04274,782.0,930.0,740.0,0.00583,0.00519,0.01343,1.25853,0.0022,150,whatsapp
1033,323.19533,772.5,942.75,730.5,0.00668,0.00498,0.01923,1.25363,0.0023,150,whatsapp
1052,339.93286,837.0,925.75,795.0,0.00628,0.00558,0.01388,1.30305,0.00206,150,whatsapp
1032,326.65733,768.0,922.0,726.0,0.00668,0.00647,0.01569,1.47785,0.00052,150,whatsapp
1045,344.75167,787.0,937.75,745.0,0.00741,0.00563,0.01776,1.60171,0.00105,150,whatsapp
1065,332.93588,800.0,930.0,758.0,0.00693,0.00622,0.01834,1.45654,0.00108,150,whatsapp
1041,311.11341,793.5,915.25,751.5,0.0063,0.00522,0.01626,1.18584,0.00254,150,whatsapp
1026,304.41151,795.0,927.75,753.0,0.00631,0.0048,0.01615,1.18204,0.003,150,whatsapp
1011,322.17245,767.5,889.0,725.5,0.00539,0.00529,0.01272,1.15196,0.00214,150,whatsapp
1026,347.13839,792.0,943.0,750.0,0.00588,0.00398,0.01541,1.25798,0.00235,150,whatsapp
1024,310.93967,784.5,932.75,742.5,0.00557,0.00616,0.01386,1.09262,0.00258,150,whatsapp
1043,316.24819,785.5,887.0,743.5,0.00582,0.00465,0.01484,1.13805,0.00301,150,whatsapp
1073,337.0357,780.5,914.5,738.5,0.00625,0.00485,0.01585,1.32184,0.00211,150,whatsapp
1027,340.67753,836.0,972.5,794.0,0.00618,0.00457,0.01576,1.31124,0.00238,150,whatsapp
1020,340.91062,788.5,928.0,746.5,0.00554,0.00465,0.01512,1.22439,0.00229,150,whatsapp
1042,334.28197,782.5,933.0,740.5,0.00554,0.00561,0.01265,1.20962,0.00203,150,whatsapp
1068,341.62334,793.5,941.0,751.5,0.00559,0.00451,0.01187,1.19615,0.00265,150,whatsapp
1042,316.40932,751.0,879.5,709.0,0.00597,0.00467,0.01403,1.29936,0.00207,150,whatsapp
1042,321.72517,775.0,917.75,733.0,0.00651,0.00492,0.0157,1.36655,0.00186,150,whatsapp
1075,334.67632,862.5,953.25,820.5,0.00642,0.00634,0.01725,1.23704,0.00213,150,whatsapp
1050,323.88419,877.0,945.0,835.0,0.00594,0.00457,0.01542,1.27064,0.00212,150,whatsapp
1063,332.35353,819.0,941.75,777.0,0.00662,0.00577,0.01686,1.24187,0.00215,150,whatsapp
1054,348.3664,795.0,937.0,753.0,0.00612,0.00444,0.01602,1.31967,0.00185,150,whatsapp
1032,345.6763,820.5,979.0,778.5,0.00688,0.00519,0.01566,1.57743,0.00057,150,whatsapp
1027,330.18812,733.5,923.75,691.5,0.00735,0.0057,0.01764,1.50022,0.00109,150,whatsapp
1073,338.75453,780.0,943.5,738.0,0.00648,0.00491,0.0188,1.39656,0.00149,150,whatsapp
1044,304.50192,854.0,940.0,812.0,0.00609,0.00567,0.01609,1.18701,0.00277,150,whatsapp
1047,336.22243,814.0,943.75,772.0,0.00639,0.00488,0.01617,1.26421,0.0025,150,whatsapp
1033,307.34418,810.5,927.75,768.5,0.00603,0.00549,0.01509,1.1961,0.00226,150,whatsapp
1044,323.39328,763.0,870.25,721.0,0.00558,0.00452,0.01362,1.17952,0.00245,150,whatsapp
1081,318.11704,853.5,953.0,811.5,0.00611,0.00613,0.01667,1.08402,0.00318,150,whatsapp
1032,333.15367,836.0,939.0,794.0,0.0063,0.005,0.01292,1.3492,0.00183,150,whatsapp
1072,349.87127,745.0,900.75,703.0,0.00648,0.0041,0.01602,1.4809,0.00163,150,whatsapp
1079,343.83896,779.0,944.0,737.0,0.00727,0.00572,0.01853,1.54246,0.00101,150,whatsapp
1025,332.70671,780.0,924.75,738.0,0.00755,0.00674,0.0188,1.56998,0.00027,150,whatsapp
1069,355.37891,815.5,957.75,773.5,0.00579,0.0041,0.01731,1.35266,0.00212,150,whatsapp
1041,322.04287,828.0,923.0,786.0,0.00574,0.00468,0.01391,1.09754,0.00338,150,whatsapp
1079,313.63086,783.5,937.5,741.5,0.00667,0.00465,0.01698,1.35303,0.00206,150,whatsapp
1030,337.54189,735.5,907.0,693.5,0.00519,0.0042,0.0142,1.14334,0.00239,150,whatsapp
1029,325.65918,795.5,923.75,753.5,0.00601,0.0039,0.01583,1.29538,0.00228,150,whatsapp
1019,306.56366,765.0,912.5,723.0,0.00559,0.00424,0.01405,1.14701,0.00271,150,whatsapp
1002,344.60499,805.5,929.75,763.5,0.00527,0.0039,0.01372,1.09771,0.00287,150,whatsapp
1032,335.49046,823.5,946.0,781.5,0.00564,0.00459,0.01291,1.13913,0.00272,150,whatsapp
1070,308.37664,820.5,918.75,778.5,0.00655,0.00639,0.01411,1.29151,0.00208,150,whatsapp
1031,334.61236,795.5,940.0,753.5,0.00548,0.00498,0.01384,1.16126,0.00242,150,whatsapp
1034,312.41259,802.0,932.5,760.0,0.00592,0.00406,0.01528,1.29148,0.00207,150,whatsapp
1039,310.22709,820.0,932.0,778.0,0.00552,0.00488,0.01368,1.1636,0.00241,150,whatsapp
1073,291.88378,776.0,863.25,734.0,0.00606,0.00453,0.01533,1.2899,0.00228,150,whatsapp
1027,319.96935,783.5,839.0,741.5,0.00552,0.00421,0.0146,1.24025,0.00237,150,whatsapp
1019,333.02794,792.0,878.75,750.0,0.00562,0.00392,0.01399,1.2477,0.0023,150,whatsapp
1034,337.38407,793.0,915.75,751.0,0.00545,0.00462,0.01447,1.18341,0.00236,150,whatsapp
1073,322.23205,777.0,935.0,735.0,0.00567,0.00551,0.01419,1.1362,0.00229,150,whatsapp
1032,320.2749,836.5,950.0,794.5,0.00552,0.00474,0.0144,1.10651,0.00263,150,whatsapp
1054,329.68157,789.0,919.0,747.0,0.00618,0.00526,0.01515,1.25149,0.00217,150,whatsapp
1061,335.20741,789.0,939.0,747.0,0.00516,0.00383,0.01259,1.04845,0.0033,150,whatsapp
1057,348.16725,797.0,921.75,755.0,0.00557,0.00451,0.01348,1.24959,0.00211,150,whatsapp
1019,330.81138,821.5,913.0,779.5,0.00496,0.00499,0.01288,1.06952,0.00244,150,whatsapp
1074,331.09922,786.0,883.75,744.0,0.00651,0.00481,0.01536,1.32189,0.0023,150,whatsapp
1076,320.11882,851.0,940.0,809.0,0.00724,0.00471,0.01923,1.58617,0.00093,150,whatsapp
1010,296.79591,804.0,884.0,762.0,0.00589,0.00494,0.01506,1.47059,0.00098,150,whatsapp
1020,314.87175,808.0,885.25,766.0,0.00677,0.00311,0.01599,1.83189,0.00056,150,whatsapp
1014,277.98636,787.0,822.0,745.0,0.00639,0.00455,0.01521,1.68393,0.00064,150,whatsapp
966,281.7132,774.0,813.5,732.0,0.00639,0.00377,0.01443,1.6752,0.00114,150,whatsapp
1071,257.08418,766.0,791.0,724.0,0.00592,0.00269,0.01485,1.55819,0.00109,150,whatsapp
1083,235.42847,783.0,818.0,741.0,0.0064,0.00527,0.01532,1.4865,0.00108,150,whatsapp
1086,238.69814,788.0,842.5,746.0,0.0077,0.00306,0.02207,1.89752,0.0007,150,whatsapp
1079,226.83254,791.5,845.75,749.5,0.0068,0.00597,0.01534,1.59292,0.00068,150,whatsapp
1075,246.2885,762.0,840.0,720.0,0.00672,0.00677,0.01695,1.57946,0.00041,150,whatsapp
1047,245.9724,777.0,822.75,735.0,0.01382,0.00464,0.014,2.72507,0.00176,150,whatsapp
1073,271.06689,742.0,778.75,700.0,0.00477,0.00371,0.01139,1.4412,0.00124,150,whatsapp
1079,271.78613,738.5,789.75,696.5,0.00438,0.00336,0.00971,1.31445,0.00176,150,whatsapp
1072,258.41237,745.0,802.0,703.0,0.00486,0.00402,0.01241,1.3307,0.00146,150,whatsapp
1027,260.14372,744.0,769.75,702.0,0.00494,0.0037,0.0118,1.39076,0.00148,150,whatsapp
1028,265.5189,769.0,844.5,727.0,0.00605,0.0046,0.01658,1.4513,0.00159,150,whatsapp
1073,300.48459,800.0,891.0,758.0,0.00484,0.00427,0.01202,1.2235,0.002,150,whatsapp
1085,316.63038,806.5,920.5,764.5,0.006,0.00329,0.01445,1.4509,0.00208,150,whatsapp
1076,299.27965,805.0,946.75,763.0,0.005,0.0045,0.01134,1.17144,0.00226,150,whatsapp
1084,302.8329,807.0,902.0,765.0,0.005,0.00403,0.01078,1.2607,0.00201,150,whatsapp
1028,296.37031,760.5,918.75,718.5,0.00527,0.00316,0.01308,1.29656,0.00202,150,whatsapp
1036,327.47762,774.0,906.0,732.0,0.00445,0.00391,0.01083,1.17982,0.00212,150,whatsapp
1058,294.74962,817.0,904.0,775.0,0.00614,0.00426,0.01191,1.54869,0.00142,150,whatsapp
1020,293.07778,801.5,907.0,759.5,0.00599,0.00429,0.01365,1.39261,0.00211,150,whatsapp
1050,288.36707,784.0,898.75,742.0,0.00598,0.00456,0.01441,1.47475,0.00149,150,whatsapp
1022,305.22965,861.0,929.5,819.0,0.00738,0.00499,0.02241,1.4762,0.00165,150,whatsapp
1056,330.32324,836.0,944.25,794.0,0.00631,0.00412,0.01406,1.43156,0.00214,150,whatsapp
1066,312.35814,801.0,913.75,759.0,0.00742,0.00546,0.01633,1.66765,0.00092,150,whatsapp
1055,326.00478,732.0,875.0,690.0,0.00786,0.00737,0.02102,1.51995,0.00101,150,whatsapp
1030,326.22643,773.0,931.75,731.0,0.00742,0.00581,0.01662,1.50086,0.00114,150,whatsapp
1077,327.32918,859.5,931.0,817.5,0.00793,0.00497,0.0181,1.69991,0.00094,150,whatsapp
1082,321.61683,798.0,928.75,756.0,0.0083,0.00499,0.02099,1.72328,0.00101,150,whatsapp
1052,328.6539,746.0,932.0,704.0,0.00742,0.00485,0.01946,1.81311,0.00033,150,whatsapp
1046,303.63288,817.0,940.0,775.0,0.00688,0.00245,0.01617,1.88339,0.00023,150,whatsapp
1020,250.92668,841.0,906.0,799.0,0.00808,0.00479,0.01575,2.13072,0.00034,150,whatsapp
1017,285.31008,866.5,904.0,824.5,0.0072,0.00426,0.01542,1.92167,0.00036,150,whatsapp
1025,324.57507,865.0,951.0,823.0,0.00646,0.00554,0.0174,1.45575,0.00116,150,whatsapp
1049,343.38783,931.5,989.75,889.5,0.00626,0.00426,0.01649,1.3927,0.00199,150,whatsapp
1088,303.82117,949.0,1007.0,907.0,0.08695,0.0042,0.01518,7.79574,0.00194,150,whatsapp
1058,289.17007,895.0,946.0,853.0,0.00563,0.00485,0.01342,1.40301,0.00141,150,whatsapp
1072,273.50599,891.0,946.0,849.0,0.00495,0.00511,0.01285,1.3573,0.00111,150,whatsapp
1091,318.69813,894.5,974.0,852.5,0.00546,0.00367,0.01169,1.45806,0.00182,150,whatsapp
1052,339.31014,930.5,995.0,888.5,0.0046,0.0036,0.00945,1.37128,0.00165,150,whatsapp
1009,300.86138,894.0,943.0,852.0,0.00513,0.00437,0.01568,1.4273,0.00113,150,whatsapp
1011,310.9833,911.0,962.0,869.0,0.00536,0.00367,0.01054,1.52385,0.00142,150,whatsapp
1033,282.42523,879.0,987.75,837.0,0.00588,0.00394,0.01441,1.40805,0.00198,150,whatsapp
1059,265.88888,865.0,930.5,823.0,0.00577,0.00473,0.01197,1.46759,0.00144,150,whatsapp
1078,267.56685,880.0,942.0,838.0,0.00599,0.00482,0.01419,1.56637,0.00114,150,whatsapp
1089,318.61003,822.0,879.75,780.0,0.00591,0.00431,0.01432,1.33294,0.00219,150,whatsapp
1028,299.0845,777.5,929.5,735.5,0.00775,0.00595,0.02069,1.32806,0.00229,150,whatsapp
