fwd_pkt_count,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_p50,fwd_pkt_len_p75,fwd_pkt_len_max,fwd_payload_median,fwd_iat_mean,fwd_iat_std,fwd_iat_median,fwd_iat_cov,bwd_pkt_count,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_p50,bwd_pkt_len_p75,bwd_pkt_len_max,bwd_payload_median,bwd_iat_mean,bwd_iat_std,bwd_iat_median,bwd_iat_cov,bytes_ratio_fwd,pkt_ratio_fwd,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,tcp_urg_ratio,tcp_retrans_ratio,burst_count,mean_burst_gap,udp_ratio,actual_packets_in_flow,agg_mode,agg_value,label
14,7041.14286,6392.12733,1514.0,14654.0,14654.0,1460.0,0.00041,0.00019,0.00046,0.4709,11.0,55.09091,3.44976,54.0,54.0,66.0,0.0,0.00048,0.00028,0.00046,0.58201,0.99389,0.56,0.0,1.0,0.0,0.0,0.28,0.0,0.4,1,0.0,0.0,25,packet,25,Spotify
11,60.54545,13.88501,54.0,54.0,90.0,0.0,0.00231,0.00512,0.00058,2.21304,14.0,8814.0,6363.99246,13194.0,14654.0,14654.0,13140.0,0.00177,0.00443,0.00053,2.50327,0.00537,0.44,0.0,1.0,0.0,0.0,0.24,0.0,0.4,1,0.0,0.0,25,packet,25,Spotify
13,8364.76923,6043.78188,10274.0,14654.0,14654.0,10220.0,0.00047,0.0004,0.00048,0.84064,12.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00052,0.00039,0.0005,0.75859,0.99017,0.52,0.0,1.0,0.0,0.0,0.28,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
11,90.0,0.0,90.0,90.0,90.0,0.0,0.00058,0.00035,0.00048,0.61476,14.0,6941.85714,5999.55734,3704.0,14289.0,14654.0,3650.0,0.00042,0.00036,0.00046,0.85845,0.01008,0.44,0.0,1.0,0.0,0.0,0.32,0.0,0.4,1,0.0,0.0,25,packet,25,Spotify
12,4442.16667,4793.14882,2244.0,5529.0,14654.0,2190.0,0.03616,0.08778,0.00048,2.42772,13.0,108.84615,135.26035,66.0,90.0,575.0,0.0,0.03311,0.08832,0.0004,2.66775,0.97414,0.48,0.0,1.0,0.0,0.0,0.24,0.0,0.48,2,0.30517,0.0,25,packet,25,Spotify
13,77.69231,6.7412,82.0,82.0,82.0,0.0,0.00034,0.00031,0.00043,0.90315,12.0,4914.33333,5335.13185,1514.0,8084.0,14654.0,1460.0,0.00029,0.00027,0.00041,0.9311,0.01684,0.52,0.0,1.0,0.0,0.0,0.28,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,6984.61538,6532.16517,1514.0,14654.0,14654.0,1460.0,0.00042,0.00027,0.00047,0.65298,12.0,88.66667,2.98142,90.0,90.0,90.0,0.0,0.00041,0.00028,0.00044,0.67484,0.98842,0.52,0.0,1.0,0.0,0.0,0.28,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,90.0,0.0,90.0,90.0,90.0,0.0,0.00055,0.00046,0.00088,0.82822,12.0,5042.33333,4149.17227,2244.0,8814.0,13194.0,2190.0,0.00052,0.00048,0.00091,0.91727,0.01897,0.52,0.0,1.0,0.0,0.0,0.08,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,4191.84615,3483.43875,2974.0,5894.0,13194.0,2920.0,0.00027,0.00029,0.00021,1.05398,12.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00026,0.00029,2e-05,1.11671,0.98057,0.52,0.0,1.0,0.0,0.0,0.2,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
12,6438.33333,4188.54707,6624.0,9179.0,14654.0,6570.0,0.00042,0.00029,0.0005,0.69393,13.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00038,0.00029,0.00047,0.7646,0.98508,0.48,0.0,1.0,0.0,0.0,0.32,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,6567.84615,5686.80732,2974.0,13194.0,14654.0,2920.0,0.00048,0.0003,0.00048,0.63216,12.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00041,0.00021,0.00044,0.51413,0.98751,0.52,0.0,1.0,0.0,0.0,0.2,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
14,3912.57143,2180.0454,3704.0,5894.0,7354.0,3650.0,0.00029,0.00032,0.0,1.10809,11.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00032,0.00031,0.00028,0.98427,0.98225,0.56,0.0,1.0,0.0,0.0,0.32,0.0,0.4,1,0.0,0.0,25,packet,25,Spotify
14,61.71429,10.95072,54.0,72.0,82.0,0.0,0.00037,0.00044,0.00034,1.17188,11.0,8314.54545,5425.89241,7354.0,14654.0,14654.0,7300.0,0.00046,0.00027,0.00044,0.59248,0.00936,0.56,0.0,1.0,0.0,0.0,0.4,0.0,0.52,1,0.0,0.0,25,packet,25,Spotify
13,81.07692,11.33043,90.0,90.0,90.0,0.0,0.00049,0.00052,0.00029,1.04983,12.0,4069.0,4219.922,1514.0,4434.0,13194.0,1460.0,0.0004,0.00049,0.0,1.24082,0.02113,0.52,0.0,1.0,0.0,0.0,0.08,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,6680.15385,6315.24838,1514.0,14654.0,14654.0,1460.0,0.00046,0.00038,0.00048,0.80999,12.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00046,0.0004,0.00047,0.85969,0.98772,0.52,0.0,1.0,0.0,0.0,0.2,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
12,90.0,0.0,90.0,90.0,90.0,0.0,0.00053,0.00051,0.00045,0.97571,13.0,5220.15385,5511.09306,1514.0,8814.0,14654.0,1460.0,0.00042,0.00046,0.00038,1.07323,0.01567,0.48,0.0,1.0,0.0,0.0,0.12,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,90.0,0.0,90.0,90.0,90.0,0.0,0.00044,0.00038,0.00051,0.86286,12.0,5042.33333,3744.09275,4434.0,7354.0,14654.0,4380.0,0.0005,0.00041,0.00058,0.81683,0.01897,0.52,0.0,1.0,0.0,0.0,0.28,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,3984.76923,2996.74301,2974.0,5894.0,10274.0,2920.0,0.00036,0.00039,0.00023,1.08803,12.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00029,0.00032,3e-05,1.09463,0.97958,0.52,0.0,1.0,0.0,0.0,0.28,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,90.0,0.0,90.0,90.0,90.0,0.0,0.00045,0.00056,0.00019,1.24928,12.0,3217.33333,2909.84345,1514.0,3339.0,11734.0,1460.0,0.00046,0.0006,0.0,1.31774,0.02941,0.52,0.0,1.0,0.0,0.0,0.04,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,90.0,0.0,90.0,90.0,90.0,0.0,0.00043,0.00037,0.00058,0.86011,12.0,4069.0,2673.90009,2974.0,7354.0,7354.0,2920.0,0.0004,0.00038,0.00056,0.94744,0.0234,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,6006.30769,4340.95019,4434.0,8814.0,14654.0,4380.0,0.00051,0.00054,0.00047,1.0656,12.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00049,0.00055,0.0004,1.11536,0.98636,0.52,0.0,1.0,0.0,0.0,0.32,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,6118.61538,5052.59814,4434.0,10274.0,14654.0,4380.0,0.00048,0.00036,0.00053,0.75457,12.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00041,0.00031,0.00048,0.74804,0.9866,0.52,0.0,1.0,0.0,0.0,0.28,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,3872.46154,2950.08174,2974.0,5894.0,11734.0,2920.0,0.0002,0.00029,0.0,1.43536,12.0,90.0,0.0,90.0,90.0,90.0,0.0,0.0002,0.00028,3e-05,1.42198,0.979,0.52,0.0,1.0,0.0,0.0,0.28,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,90.0,0.0,90.0,90.0,90.0,0.0,0.00044,0.00042,0.00038,0.96103,12.0,6867.33333,4143.81735,4434.0,10639.0,14654.0,4380.0,0.00041,0.00043,0.00026,1.04734,0.014,0.52,0.0,1.0,0.0,0.0,0.36,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,90.0,0.0,90.0,90.0,90.0,0.0,0.00038,0.00038,0.00033,0.9948,12.0,9057.33333,4686.931,8084.0,14654.0,14654.0,8030.0,0.0005,0.00039,0.00048,0.78275,0.01065,0.52,0.0,1.0,0.0,0.0,0.32,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
12,90.0,0.0,90.0,90.0,90.0,0.0,0.00019,0.00021,2e-05,1.12102,13.0,4883.23077,3406.46097,4434.0,7354.0,11734.0,4380.0,0.00017,0.00022,0.0,1.28411,0.01673,0.48,0.0,1.0,0.0,0.0,0.2,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
12,6745.66667,5073.66047,3704.0,11734.0,14654.0,3650.0,0.00039,0.00031,0.00042,0.79436,13.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00032,0.00033,0.00034,1.04961,0.98575,0.48,0.0,1.0,0.0,0.0,0.2,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
12,82.0,11.31371,90.0,90.0,90.0,0.0,0.00344,0.00962,0.00045,2.79439,13.0,9990.76923,4723.06964,10274.0,14654.0,14654.0,10220.0,0.00313,0.00917,0.00046,2.93181,0.00752,0.48,0.0,1.0,0.0,0.0,0.32,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
14,5744.42857,8958.11753,1473.0,8084.0,35094.0,1419.0,1.79983,6.17878,0.00104,3.43298,11.0,72.09091,24.36262,66.0,66.0,142.0,0.0,2.33758,6.95131,0.00598,2.97372,0.99024,0.56,0.0,1.0,0.0,0.0,0.56,0.0,0.4,3,11.64766,0.0,25,packet,25,Spotify
25,81.0,0.0,81.0,81.0,81.0,39.0,1.0177,2.03337,0.42003,1.99801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1.16283,1.0,25,packet,25,Spotify
10,69.9,27.28168,54.0,80.25,139.0,0.0,0.00504,0.01006,0.00087,1.99353,15.0,6232.53333,5722.85592,4434.0,13194.0,13194.0,4380.0,0.00249,0.00567,0.00063,2.27914,0.00742,0.4,0.0,1.0,0.0,0.0,0.52,0.0,0.32,1,0.0,0.0,25,packet,25,Spotify
12,75.66667,32.13859,54.0,90.0,141.0,0.0,1.19625,3.76961,0.00095,3.15118,13.0,2196.30769,2316.81865,1260.0,2974.0,5894.0,1206.0,1.09645,3.61438,0.00096,3.29642,0.03082,0.48,0.0,1.0,0.0,0.0,0.48,0.0,0.44,2,13.07372,0.0,25,packet,25,Spotify
13,5810.69231,2527.45154,5894.0,5894.0,11734.0,5840.0,0.00075,0.00032,0.00079,0.42444,12.0,56.91667,9.67349,54.0,54.0,89.0,0.0,0.00074,0.00031,0.00061,0.41398,0.99104,0.52,0.0,1.0,0.0,0.0,0.52,0.0,0.4,1,0.0,0.0,25,packet,25,Spotify
12,146.33333,157.59724,67.5,163.25,626.0,25.5,0.12844,0.33857,0.00055,2.63603,13.0,876.0,541.60005,1288.0,1292.0,1292.0,1246.0,0.45961,1.16633,0.0001,2.53765,0.1336,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.62845,1.0,25,packet,25,Spotify
13,82.30769,28.53981,66.0,70.0,135.0,24.0,1.20953,2.87021,0.02975,2.37299,12.0,861.16667,558.08928,1243.5,1292.0,1292.0,1201.5,1.31043,2.98018,5e-05,2.2742,0.09383,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.04456,1.0,25,packet,25,Spotify
25,81.24,1.17576,81.0,81.0,87.0,39.0,1.16019,2.43661,0.4207,2.10018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1.32559,1.0,25,packet,25,Spotify
13,54.07692,0.26647,54.0,54.0,55.0,0.0,3.75171,12.4401,0.00084,3.31585,12.0,7694.83333,2730.58131,8814.0,8814.0,11734.0,8760.0,0.00078,0.00038,0.00076,0.48558,0.00756,0.52,0.0,1.0,0.0,0.0,0.44,0.0,0.44,2,45.01086,0.0,25,packet,25,Spotify
25,81.0,0.0,81.0,81.0,81.0,39.0,1.11885,2.42446,0.42065,2.16692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1.2204,1.0,25,packet,25,Spotify
25,81.0,0.0,81.0,81.0,81.0,39.0,0.68098,0.68253,0.41856,1.00227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.8487,1.0,25,packet,25,Spotify
25,81.0,0.0,81.0,81.0,81.0,39.0,1.14322,2.44574,0.42008,2.13935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1.30624,1.0,25,packet,25,Spotify
10,1063.2,1443.19914,725.0,1292.0,5042.0,683.0,0.00748,0.01471,0.0,1.96729,15.0,769.53333,575.46374,1288.0,1292.0,1292.0,1246.0,0.00438,0.01128,3e-05,2.57381,0.47946,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Spotify
12,6031.0,5194.43885,5164.0,12099.0,13194.0,5110.0,8.18678,17.36392,0.00076,2.12097,13.0,73.30769,20.51035,74.0,74.0,139.0,0.0,8.64949,16.69319,0.00085,1.92996,0.987,0.48,0.0,1.0,0.0,0.0,0.32,0.0,0.48,4,34.5851,0.0,25,packet,25,Spotify
15,2966.86667,3277.09151,656.0,7354.0,7354.0,602.0,4.19611,11.85537,0.00082,2.82532,10.0,70.2,27.73373,54.0,80.5,141.0,0.0,1.52573,4.29653,0.00078,2.81605,0.98447,0.6,0.0,1.0,0.0,0.0,0.48,0.0,0.36,3,29.34131,0.0,25,packet,25,Spotify
9,67.77778,27.96338,54.0,54.0,139.0,0.0,0.00321,0.00644,0.00051,2.00866,16.0,4070.8125,4066.67875,2448.0,7719.0,10274.0,2394.0,0.00117,0.00266,0.00049,2.27319,0.00928,0.36,0.0,1.0,0.0,0.0,0.28,0.0,0.36,1,0.0,0.0,25,packet,25,Spotify
11,804.0,1414.59471,69.0,881.0,5042.0,27.0,0.09279,0.23012,0.00576,2.48004,14.0,643.78571,584.83785,409.0,1292.0,1292.0,367.0,0.07009,0.21191,6e-05,3.02331,0.49527,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.74007,1.0,25,packet,25,Spotify
15,5064.0,3423.60144,7354.0,7354.0,10274.0,7300.0,0.05459,0.19358,0.00077,3.54589,10.0,62.7,26.1,54.0,54.0,141.0,0.0,0.00221,0.00388,0.00094,1.7532,0.99181,0.6,0.0,1.0,0.0,0.0,0.52,0.0,0.4,2,0.74371,0.0,25,packet,25,Spotify
13,66.23077,22.34056,66.0,66.0,141.0,0.0,0.00278,0.00484,0.00088,1.74102,12.0,6282.41667,3440.77112,7354.0,9179.0,10274.0,7300.0,0.00137,0.00226,0.00074,1.65077,0.01129,0.52,0.0,1.0,0.0,0.0,0.4,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,114.61538,40.41237,141.0,142.0,142.0,87.0,0.00176,0.00283,0.00054,1.61167,12.0,3142.41667,3600.18336,754.5,7354.0,8814.0,700.5,0.00115,0.0015,0.00086,1.29654,0.03801,0.52,0.0,1.0,0.0,0.0,0.6,0.0,0.24,1,0.0,0.0,25,packet,25,Spotify
13,7719.92308,3281.13701,8814.0,8814.0,11734.0,8760.0,0.00086,0.00029,0.00097,0.33431,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00094,0.00013,0.00099,0.13967,0.99358,0.52,0.0,1.0,0.0,0.0,0.52,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,8926.30769,898.46154,8814.0,8814.0,11734.0,8760.0,0.00097,0.00029,0.00102,0.30066,12.0,55.0,3.31662,54.0,54.0,66.0,0.0,0.00098,0.00032,0.00094,0.33019,0.99434,0.52,0.0,1.0,0.0,0.0,0.48,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,71.53846,3.69231,74.0,74.0,74.0,0.0,0.00081,0.00055,0.00094,0.68605,12.0,7591.91667,2981.38912,8814.0,8814.0,11734.0,8760.0,0.00077,0.00052,0.00087,0.668,0.01011,0.52,0.0,1.0,0.0,0.0,0.44,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,7578.61538,3522.95465,8814.0,8814.0,11734.0,8760.0,0.00072,0.0004,0.00074,0.56298,12.0,66.33333,4.74927,66.0,66.0,74.0,0.0,0.00071,0.00043,0.00072,0.6062,0.99199,0.52,0.0,1.0,0.0,0.0,0.4,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,64.15385,4.32961,66.0,66.0,66.0,0.0,0.0007,0.00026,0.00072,0.37122,12.0,8205.66667,3065.90344,8084.0,10274.0,13194.0,8030.0,0.00069,0.00028,0.0007,0.4012,0.0084,0.52,0.0,1.0,0.0,0.0,0.44,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
12,54.0,0.0,54.0,54.0,54.0,0.0,0.00093,0.00052,0.0009,0.56014,13.0,8856.15385,4610.27818,8814.0,10274.0,20494.0,8760.0,0.00081,0.00058,0.00086,0.71646,0.0056,0.48,0.0,1.0,0.0,0.0,0.48,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,9333.38462,2536.85782,10274.0,10274.0,10274.0,10220.0,0.00092,0.00039,0.00093,0.42193,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.001,0.0003,0.00101,0.30326,0.99469,0.52,0.0,1.0,0.0,0.0,0.52,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,8027.84615,3558.57694,10274.0,10274.0,13194.0,10220.0,0.00087,0.00051,0.00086,0.58602,12.0,72.33333,8.557,74.0,82.0,82.0,0.0,0.00094,0.00045,0.00089,0.48447,0.99175,0.52,0.0,1.0,0.0,0.0,0.44,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,8027.84615,3992.85042,10274.0,10274.0,13194.0,10220.0,0.00071,0.00043,0.00085,0.60889,12.0,80.0,3.4641,82.0,82.0,82.0,0.0,0.00078,0.00039,0.00089,0.50009,0.99089,0.52,0.0,1.0,0.0,0.0,0.4,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,77.15385,21.4363,97.0,97.0,97.0,43.0,15.0525,14.90689,15.1727,0.99033,12.0,77.0,17.0,77.0,94.0,94.0,23.0,13.6885,14.93691,0.28747,1.0912,0.5205,0.52,0.0,1.0,0.0,0.0,0.52,0.0,0.48,8,25.72037,0.0,25,packet,25,Spotify
11,102.90909,149.95845,54.0,55.0,577.0,0.0,13.96222,20.38093,0.01755,1.45972,14.0,4891.28571,5922.68156,1514.0,11369.0,14654.0,1460.0,10.73943,18.82157,0.00052,1.75257,0.01626,0.44,0.0,1.0,0.0,0.0,0.16,0.0,0.48,5,34.87775,0.0,25,packet,25,Spotify
13,10049.38462,4279.49784,7354.0,14654.0,14654.0,7300.0,0.00046,8e-05,0.00048,0.17507,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00046,0.00013,0.0005,0.2909,0.99506,0.52,0.0,1.0,0.0,0.0,0.28,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,54.0,0.0,54.0,54.0,54.0,0.0,0.00048,6e-05,0.00049,0.1205,12.0,10274.0,4380.0,10274.0,14654.0,14654.0,10220.0,0.00048,6e-05,0.0005,0.11496,0.00566,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,10498.61538,4503.52446,14654.0,14654.0,14654.0,14600.0,0.00048,8e-05,0.0005,0.1715,12.0,56.0,4.47214,54.0,54.0,66.0,0.0,0.00049,8e-05,0.0005,0.16226,0.9951,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,66.0,0.0,66.0,66.0,66.0,0.0,0.00049,9e-05,0.0005,0.18712,12.0,10274.0,4380.0,10274.0,14654.0,14654.0,10220.0,0.00048,9e-05,0.0005,0.18519,0.00691,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,9263.23077,5134.31661,5894.0,14654.0,14654.0,5840.0,0.00046,0.00015,0.00048,0.33206,12.0,76.66667,6.79869,82.0,82.0,82.0,0.0,0.00045,0.00015,0.00047,0.34366,0.99242,0.52,0.0,1.0,0.0,0.0,0.2,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,80.15385,3.3706,82.0,82.0,82.0,0.0,0.00048,0.00021,0.00049,0.43365,12.0,9787.33333,4780.74146,9544.0,14654.0,14654.0,9490.0,0.00048,0.00024,0.0005,0.50349,0.00879,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,9150.92308,4762.164,5894.0,14654.0,14654.0,5840.0,0.00048,0.00038,0.0005,0.78675,12.0,76.0,4.76095,74.0,74.0,90.0,0.0,0.00047,0.0004,0.00047,0.85006,0.99239,0.52,0.0,1.0,0.0,0.0,0.28,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,86.92308,3.89203,90.0,90.0,90.0,0.0,0.00042,0.00028,0.00048,0.66603,12.0,6989.0,4621.73218,5164.0,12099.0,14654.0,5110.0,0.00041,0.00028,0.00047,0.68586,0.01329,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,8477.07692,4897.95465,5894.0,14654.0,14654.0,5840.0,0.00044,0.00021,0.0005,0.48192,12.0,88.66667,2.98142,90.0,90.0,90.0,0.0,0.00047,0.00017,0.0005,0.35867,0.99044,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
12,90.0,0.0,90.0,90.0,90.0,0.0,0.00042,0.00033,0.0005,0.778,13.0,6118.61538,4716.92308,5894.0,8814.0,14654.0,5840.0,0.00039,0.00034,0.00048,0.87051,0.0134,0.48,0.0,1.0,0.0,0.0,0.12,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
12,7232.33333,5245.79488,5894.0,12464.0,14654.0,5840.0,0.00041,0.00025,0.00047,0.61065,13.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00034,0.00028,0.00038,0.82831,0.9867,0.48,0.0,1.0,0.0,0.0,0.16,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
12,9422.33333,5245.79488,11734.0,14654.0,14654.0,11680.0,0.00049,0.00021,0.0005,0.4268,13.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00045,0.00024,0.00047,0.53122,0.98976,0.48,0.0,1.0,0.0,0.0,0.16,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,7017.07692,4897.95465,7354.0,11734.0,14654.0,7300.0,0.00034,0.00026,0.00049,0.75576,12.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00031,0.00024,0.00044,0.78692,0.9883,0.52,0.0,1.0,0.0,0.0,0.08,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,11397.07692,4214.15816,14654.0,14654.0,14654.0,14600.0,0.00124,0.00203,0.00061,1.62731,12.0,90.0,0.0,90.0,90.0,90.0,0.0,0.00125,0.00222,0.00064,1.77817,0.99276,0.52,0.0,1.0,0.0,0.0,0.4,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,78.92308,11.11106,82.0,90.0,90.0,0.0,0.00026,0.0002,0.00029,0.79407,12.0,5285.66667,3289.50309,4434.0,8814.0,10274.0,4380.0,0.00028,0.00027,0.0003,0.95387,0.01592,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
12,10760.66667,5138.88661,10274.0,14654.0,20494.0,10220.0,0.00313,0.00849,0.0005,2.71623,13.0,54.92308,3.19763,54.0,54.0,66.0,0.0,0.00287,0.00831,0.0004,2.90085,0.9945,0.48,0.0,1.0,0.0,0.0,0.24,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
13,11284.76923,3639.18516,14654.0,14654.0,14654.0,14600.0,0.00045,0.00011,0.00048,0.25083,12.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00045,0.00012,0.00049,0.25442,0.9956,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.44,1,0.0,0.0,25,packet,25,Spotify
13,55.84615,4.32961,54.0,54.0,66.0,0.0,0.00337,0.00967,0.00046,2.87473,12.0,9057.33333,4413.66691,7354.0,13559.0,14654.0,7300.0,0.00362,0.00991,0.0005,2.7422,0.00664,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.48,1,0.0,0.0,25,packet,25,Spotify
25,81.0,0.0,81.0,81.0,81.0,39.0,1.14977,2.4162,0.42002,2.10147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1.25414,1.0,25,packet,25,Spotify
25,81.24,1.17576,81.0,81.0,87.0,39.0,1.00072,1.41646,0.42042,1.41544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1.14338,1.0,25,packet,25,Spotify
25,81.0,0.0,81.0,81.0,81.0,39.0,1.01568,1.47971,0.42169,1.45687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1.16048,1.0,25,packet,25,Spotify
25,81.0,0.0,81.0,81.0,81.0,39.0,1.05401,2.44969,0.41917,2.32417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1.4821,1.0,25,packet,25,Spotify
13,64.23077,8.8505,66.0,66.0,89.0,0.0,10.00112,17.67886,0.00052,1.76769,12.0,4833.33333,5877.43948,2244.0,6989.0,14654.0,2190.0,10.91026,18.19588,0.00055,1.66778,0.01419,0.52,0.0,1.0,0.04,0.0,0.24,0.0,0.48,4,39.99103,0.0,25,packet,25,Spotify
25,81.0,0.0,81.0,81.0,81.0,39.0,1.19995,2.4327,0.42119,2.02734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1.43525,1.0,25,packet,25,Spotify
25,81.0,0.0,81.0,81.0,81.0,39.0,0.60048,0.66651,0.34038,1.10996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.65477,1.0,25,packet,25,Spotify
25,81.24,1.17576,81.0,81.0,87.0,39.0,1.05224,2.44507,0.41772,2.32368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1.47418,1.0,25,packet,25,Spotify
